URL;Judul Iklan;Harga;Lokasi;Merk Mobil;Model Mobil;Varian;Tahun;Kilometer;Transmisi;Bahan Bakar;Kapasitas Mesin (cc);Cluster;Kategori_Mobil
https://www.olx.co.id/item/hyundai-santa-fe-new-model-16-hybrid-calligraphy-2024-service-record-iid-943685423;Hyundai Santa Fe (2024);690000000;Bekasi Barat, Bekasi Kota;Hyundai;Santa;1.6 GDi Calligraphy Hybird-AT;2024.0;22500.0;Automatic;Hybrid;>1.500 - 2.000 cc;2;Mobil Mahal
https://www.olx.co.id/item/suzuki-carry-pick-up-cx2024-wide-bak-acps-iid-943685419;Suzuki Carry Pick-Up (2024);125000000;Pondok Gede, Bekasi Kota;Suzuki;Carry;Lain-lain-MT;2024.0;22500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/daihatsu-xenia-xi-2011-gress-mulus-jarang-ada-iid-943666585;Daihatsu Xenia (2011);85000000;Bogor Barat - Kota, Bogor Kota;Daihatsu;Xenia;1.3 Xi Bensin-AT;2011.0;132500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/like-new-volvo-ex30-ultra-2024-iid-943685331;Volvo Ex30 (2024);570000000;Bekasi Selatan, Bekasi Kota;Volvo;Ex30;Plus Listrik-AT;2024.0;2500.0;Automatic;Listrik;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-cr-v-2001-bensin-iid-943665161;Honda Cr-V (2001);45000000;Bogor Tengah - Kota, Bogor Kota;Honda;Cr-V;2.0 4X2 Bensin-AT;2001.0;200000.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/termurah-suzuki-ertiga-15-gl-bensin-at-2022-hfs-iid-942449404;Suzuki Ertiga (2022);170000000;Tebet, Jakarta Selatan;Suzuki;Ertiga;1.5 GL Bensin-AT;2022.0;77500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/ayla-12-r-hatchback-unit-siap-pakai-garansi-selama-1-tahun-iid-943664983;Daihatsu Ayla (2019);108000000;Tanah Sareal, Bogor Kota;Daihatsu;Ayla;;2019.0;37500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-toyota-voxy-20-bensin-at-2018-putih-cbyib-iid-942838746;Toyota Voxy (2018);219000000;Pamulang, Tangerang Selatan Kota;Toyota;Voxy;2.0 Bensin-AT;2018.0;72500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/avanza-g-at-2023avanza-g-matic-automatic-2023-iid-943663952;Toyota Avanza (2023);188000000;Bogor Barat - Kota, Bogor Kota;Toyota;Avanza;1.5 G Bensin-AT;2023.0;42500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/nissan-serena-2013-bensin-iid-943662685;Nissan Serena (2013);115000000;Bogor Barat - Kota, Bogor Kota;Nissan;Serena;2.0 Comfort Touring Bensin-AT;2013.0;180000.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/toyota-kijang-innova-2017-diesel-iid-943662415;Toyota Kijang Innova (2017);280000000;Bogor Barat - Kota, Bogor Kota;Toyota;Kijang;2.5 G Solar-MT;2017.0;180000.0;Manual;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/volvo-xc60-t5-tahun-2012-automatic-silver-metalik-iid-942941242;Volvo Xc60 (2012);179000000;Kebayoran Baru, Jakarta Selatan;Volvo;Xc60;2.0 T5 Bensin-AT;2012.0;142500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/brio-e-cvt-2023-tangan-pertama-iid-943658955;Honda Brio (2023);169000000;Bogor Barat - Kota, Bogor Kota;Honda;Brio;;2023.0;37500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dijual-cepat-bu-mobil-kesayangan-honda-mobilio-ecvt-putih-tahun-2020-iid-932456358;Honda Mobilio (2020);155500000;Dramaga, Bogor Kab.;Honda;Mobilio;1.5 E Bensin-AT;2020.0;45787.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/rush-s-trd-sportivo-matic-2019-2020-tgn1-pribadi-km-low-pajak-panjang-iid-940313062;Toyota Rush (2019);180000000;Bekasi Barat, Bekasi Kota;Toyota;Rush;1.5 TRD Sportivo Bensin-AT;2019.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/chevrolet-spin-15-ltz-bensin-mt-2013-iid-943687865;Chevrolet Spin (2013);65000000;Bogor Barat - Kota, Bogor Kota;Chevrolet;Spin;1.5 LTZ Bensin-MT;2013.0;122500.0;Manual;Bensin;;1;Mobil Murah
https://www.olx.co.id/item/hyundai-h-1-24-elegance-bensin-at-2016-hitam-iid-943410366;Hyundai H-1 (2016);186000000;Serpong, Tangerang Selatan Kota;Hyundai;H-1;2.4 Elegance Bensin-AT;2016.0;82500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/mercedes-glc300-glc-300-coupe-2019-reg-2023-1st-handbody-cakep-iid-943321167;Mercedes-Benz Glc300 (2019);595000000;Bekasi Barat, Bekasi Kota;Mercedes-Benz;Glc300;2.0 Coupe 4MATIC AMG Line Bensin-AT;2019.0;42500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/stargazer-x-prime-ivt-at-2024-iid-943682830;Hyundai Stargazer X (2024);225000000;Bekasi Barat, Bekasi Kota;Hyundai;Stargazer;1.5 Prime Bensin-AT;2024.0;32500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-rush-trd-sport-at-2021-putih-iid-943682578;Toyota Rush (2021);195000000;Bekasi Selatan, Bekasi Kota;Toyota;Rush;1.5 TRD Sportivo Bensin-AT;2021.0;82500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-yaris-gr-tss-hibrid-2023-two-tone-iid-943679206;Toyota Yaris Cross (2023);319000000;Bekasi Barat, Bekasi Kota;Toyota;Yaris;1.5 S GR HV TSS Two Tone Hybrid-AT;2023.0;27500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-agya-g-mt-thn-2016-iid-937605099;Toyota Agya (2016);82000000;Ciomas, Bogor Kab.;Toyota;Agya;1.0 G Bensin-MT;2016.0;90000.0;Manual;Bensin;<1.000 cc;1;Mobil Murah
https://www.olx.co.id/item/toyota-avanza-2012-bensin-iid-943678052;Toyota Avanza (2012);120000000;Medan Satria, Bekasi Kota;Toyota;Avanza;1.3 Veloz Bensin-AT;2012.0;140000.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/creta-trend-2022-iid-943645315;Hyundai Creta (2022);220000000;Bogor Tengah - Kota, Bogor Kota;Hyundai;Creta;1.5 Trend IVT Bensin-AT;2022.0;42500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-alphard-25-g-tss-atpm-2022-putih-km14rb-b2259uzw-iid-943480930;Toyota Alphard (2022);845000000;Bekasi Barat, Bekasi Kota;Toyota;Alphard;2.5 G Bensin-AT;2022.0;12500.0;Automatic;Bensin;>2.000 - 3.000 cc;2;Mobil Mahal
https://www.olx.co.id/item/toyota-camry-q-35-iid-943644694;Toyota Camry (2008);118000000;Bogor Tengah - Kota, Bogor Kota;Toyota;Camry;3.5 Q Bensin-AT;2008.0;202500.0;Automatic;Bensin;>3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/free-detailing-2-th-ertiga-gx-at-2018-silver-iid-943641449;Suzuki Ertiga (2018);163000000;Bogor Barat - Kota, Bogor Kota;Suzuki;Ertiga;1.5 GX Bensin-AT;2018.0;82500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/garansi-5th-honda-cr-v-cr-v-crv-20-rs-hybrid-ev-sensing-20232024-iid-943496038;Honda Cr-V (2023);529000000;Bogor Barat - Kota, Bogor Kota;Honda;Cr-V;2.0 RS e:HEV Hybrid-AT;2023.0;22500.0;Automatic;Hybrid;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/kondisi-terawat-toyota-kijang-innova-20-zenix-v-cvt-at-2022-uil-iid-942969514;Toyota Kijang Innova (2022);360000000;Jatinegara, Jakarta Timur;Toyota;Kijang;2.0 Zenix V CVT Bensin-AT;2022.0;37500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/km-19-perak-byd-m6-m-6-standard-ev-7-seater-at-20242025-iid-943505151;Byd M6 (2024);300000000;Bogor Barat - Kota, Bogor Kota;Byd;M6;Standard 7S Listrik-AT;2024.0;17500.0;Automatic;Listrik;;0;Mobil Menengah
https://www.olx.co.id/item/kondisi-terawat-honda-brio-satya-12-e-bensin-mt-2022-dfu-iid-942969570;Honda Brio Satya (2022);146000000;Jatinegara, Jakarta Timur;Honda;Brio;1.2 E Bensin-MT;2022.0;52500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/camry-v-at-2010-dp-15jt-iid-943641290;Toyota Camry (2010);132000000;Tanah Sereal, Bogor Kota;Toyota;Camry;2.4 V Bensin-AT;2010.0;112500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/kondisi-terawat-mazda-cx3-15-sport-bensin-at-2022-7at-iid-942969685;Mazda Cx-3 (2022);269000000;Jatinegara, Jakarta Timur;Mazda;Cx-3;1.5 Sport Bensin-AT;2022.0;37500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/chevrolet-trailblazer-ltz-matic-diesel-2017-iid-941970159;Chevrolet Trailblazer (2017);229000000;Bogor Barat - Kota, Bogor Kota;Chevrolet;Trailblazer;2.5 LTZ Solar-AT;2017.0;97500.0;Automatic;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/maazda-biante-20-skyactiv-bensin-at-2016-hitam-iid-942404916;Mazda Biante (2016);149000000;Pondok Aren, Tangerang Selatan Kota;Mazda;Biante;2.0 Skyactiv Bensin-AT;2016.0;112500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/garansi-5th-mazda-cx5-cx-5-cx-5-elite-sunroof-bose-abu-2022-2023-iid-943439514;Mazda Cx-5 (2022);365000000;Bekasi Barat, Bekasi Kota;Mazda;Cx-5;2.5 Elite Bensin-AT;2022.0;42500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-brio-satya-2023-bensin-iid-943636558;Honda Brio Satya (2023);170000000;Bogor Barat - Kota, Bogor Kota;Honda;Brio;1.2 E Bensin-AT;2023.0;50000.0;Automatic;Bensin;--;0;Mobil Menengah
https://www.olx.co.id/item/km-40-ribuantoyota-fortuner-vrz-28-gr-putih-at-2022-iid-943599720;Toyota Fortuner (2022);475000000;Pademangan, Jakarta Utara;Toyota;Fortuner;2.8 VRZ GR Sport-AT;2022.0;37500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/free-smart-tv-32-grand-livina-15-xv-at-2012-putih-iid-943635952;Nissan Grand Livina (2012);78000000;Tanah Sereal, Bogor Kota;Nissan;Grand;1.5 XV Bensin-AT;2012.0;122500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/hrv-s-at-2017-hitam-km-rendah-iid-943020581;Honda Hr-V (2017);165000000;Pondok Gede, Bekasi Kota;Honda;Hr-V;1.5 S Bensin-AT;2017.0;82500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/tdp55jt-nissan-elgrand-hws-25-at-putih-metalik-2016-low-km-record-nis-iid-943634480;Nissan Elgrand (2016);303000000;Bogor Barat - Kota, Bogor Kota;Nissan;Elgrand;2.5 Highway Star Bensin-AT;2016.0;92500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-60jt-wuling-alvez-ex-2024-at-iid-943251161;Wuling Alvez (2024);185500000;Bekasi Selatan, Bekasi Kota;Wuling;Alvez;1.5 EX Bensin-AT;2024.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mercedes-ml400-ml-400-2016-reg-2015-km16rbsuper-condition1st-hand-iid-943320790;Mercedes-Benz Ml400 (2016);550000000;Bekasi Barat, Bekasi Kota;Mercedes-Benz;Ml400;3.0 Bensin-AT;2016.0;17500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/ford-fiesta-2013-bensin-iid-943675758;Ford Fiesta (2013);85000000;Bekasi Selatan, Bekasi Kota;Ford;Fiesta;1.5 S Bensin-AT;2013.0;120000.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/toyota-corolla-altis-18-hybrid-at-2022-hitam-iid-943545214;Toyota Corolla Altis (2022);363000000;Bumi Serpong Damai, Tangerang Selatan Kota;Toyota;Corolla;1.8 Hybrid-AT;2022.0;32500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-kijang-innova-20-v-bensin-mt-2019-putih-iid-943547012;Toyota Kijang Innova (2019);260000000;Serpong, Tangerang Selatan Kota;Toyota;Kijang;2.0 V Bensin-MT;2019.0;82500.0;Manual;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/xpander-exceed-2024-metik-km-24-rb-gresd-iid-943675091;Mitsubishi Xpander (2024);232000000;Bekasi Utara, Bekasi Kota;Mitsubishi;Xpander;1.5 Exceed Bensin-AT;2024.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/garansi-5th-kia-sonet-15-premier-sunroof-bose-at-20212022-iid-943351103;Kia Sonet (2021);190000000;Bogor Tengah - Kota, Bogor Kota;Kia;Sonet;1.5 Premiere 5 Seater Bensin-AT;2021.0;27500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-camry-24-v-at-2010-terawat-iid-943674357;Toyota Camry (2010);110000000;Bekasi Barat, Bekasi Kota;Toyota;Camry;2.4 V Bensin-AT;2010.0;142500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/mitsubishi-xpander-impian-iid-943632504;Mitsubishi Xpander (2019);198000000;Citeureup, Bogor Kab.;Mitsubishi;Xpander;1.5 Ultimate Bensin-AT;2019.0;57500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-all-new-xenia-13-r-ads-at-2024-like-new-iid-943674208;Daihatsu Xenia (2024);198000000;Pondok Gede, Bekasi Kota;Daihatsu;Xenia;1.3 R ADS Bensin-AT;2024.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/bmw-320i-2009-bensin-iid-943628623;Bmw 320i (2009);137000000;Tanah Sareal, Bogor Kota;Bmw;320i;2.0 E90 Bensin-AT;2009.0;90000.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/low-odo-bmw-320i-sport-2020-g20-laser-2021-light-2019-bergaransi-iid-943673828;Bmw 320i (2020);489000000;Bekasi Barat, Bekasi Kota;Bmw;320i;2.0 Sport Bensin-AT;2020.0;17500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/km-18-rb-pjk-pnjang-bebas-lakban-suzuki-ertiga-gx-hybrid-15-at-2023-iid-943673780;Suzuki Ertiga (2022);193000000;Kemayoran, Jakarta Pusat;Suzuki;Ertiga;1.5 GX Hybrid-AT;2022.0;17500.0;Automatic;Hybrid;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-sienta-v-at-2021-km-20rb-service-record--iid-943673178;Toyota Sienta (2021);195000000;Medan Satria, Bekasi Kota;Toyota;Sienta;1.5 V Bensin-AT;2021.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/nissan-grand-livina-xv-at-2015-putih--iid-942581884;Nissan Grand Livina (2015);97000000;Medan Satria, Bekasi Kota;Nissan;Grand;1.5 XV Facelift Bensin-AT;2015.0;157500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/mitsubishi-xpander-15-cross-premium-package-bensin-at-2023-pzl-iid-943662274;Mitsubishi Xpander (2023);270000000;Cibitung, Bekasi Kab.;Mitsubishi;Xpander;1.5 Cross Premium Package Bensin-AT;2023.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-dp-toyota-kijang-innova-20-zenix-v-cvt-bensin-at-2024-dzu-iid-941142374;Toyota Kijang Innova (2024);384000000;Kebayoran Baru, Jakarta Selatan;Toyota;Kijang;2.0 Zenix V CVT Bensin-AT;2024.0;12500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-honda-brio-12-rs-bensin-at-2020-abu-abu-ckzbb-iid-943447878;Honda Brio (2020);165000000;Jatinegara, Jakarta Timur;Honda;Brio;1.2 RS Bensin-AT;2020.0;77500.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-toyota-avanza-13-transmover-bensin-mt-2020-csrmb-iid-943108279;Toyota Avanza (2020);134000000;Kebayoran Baru, Jakarta Selatan;Toyota;Avanza;1.3 Transmover Bensin-MT;2020.0;72500.0;Manual;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/granmax-blindvan-2017-iid-943586258;Daihatsu Gran Max (2017);95000000;Cengkareng, Jakarta Barat;Daihatsu;Gran;1.3 AC Bensin-MT;2017.0;117500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-br-v-prestige-iid-943605215;Honda Br-V (2021);195000000;Bogor Barat - Kota, Bogor Kota;Honda;Br-V;1.5 E Prestige Bensin-AT;2021.0;42500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/185jt-km-low-xpander-ultimate-matic-at-2018-bs-tradein-motor-mobil-iid-942929651;Mitsubishi Xpander (2018);185000000;Pondok Gede, Bekasi Kota;Mitsubishi;Xpander;1.5 Ultime Bensin-AT;2018.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-hrv-se-cvt-2019-abu-abu-km-60rban-iid-943667831;Honda Hr-V (2019);208000000;Bekasi Barat, Bekasi Kota;Honda;Hr-V;1.5 E Special Edition Bensin-AT;2019.0;62500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-all-new-crv-20-rs-ehev-hybrid-nik-2024-ignite-red-on-black-iid-943598501;Honda Cr-V (2024);575000000;Tanah Sareal, Bogor Kota;Honda;Cr-V;2.0 RS Hybrid-AT;2024.0;22500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/hyundai-stargazer-prime-captain-seat-2023-low-km-iid-943673024;Hyundai Stargazer (2023);215000000;Medan Satria, Bekasi Kota;Hyundai;Stargazer;1.5 Prime Bensin-AT;2023.0;37500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/termurah-toyota-veloz-q-at-2022-hitam-iid-943672456;Toyota Avanza (2022);209500000;Bekasi Barat, Bekasi Kota;Toyota;Avanza;1.5 New Veloz Q Bensin-AT;2022.0;42500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-dp-suzuki-ertiga-15-ss-hybrid-mt-2024-foi-iid-941578222;Suzuki Ertiga (2024);235000000;Kebayoran Baru, Jakarta Selatan;Suzuki;Ertiga;1.5 SS Hybrid-MT;2024.0;2500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-avanza-g-manual-double-airbag-2013--iid-943672444;Toyota Avanza (2013);116000000;Medan Satria, Bekasi Kota;Toyota;Avanza;1.3 G Bensin-MT;2013.0;107500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/low-dp-honda-cr-v-20-bensin-at-2012-sbi-iid-941578056;Honda Cr-V (2012);98000000;Kebayoran Baru, Jakarta Selatan;Honda;Cr-V;2.0 Bensin-AT;2012.0;217500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/km-3000-perakmitsubishi-pajero-sport-dakar-hitam-at-2023-iid-943501484;Mitsubishi Pajero Sport (2023);515000000;Pademangan, Jakarta Utara;Mitsubishi;Pajero;2.4 Dakar 4x2 Solar-AT;2023.0;2500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-honda-cr-v-24-rs-bensin-at-2015-clisb-iid-943520071;Honda Cr-V (2015);210000000;Jatinegara, Jakarta Timur;Honda;Cr-V;2.4 RS Bensin-AT;2015.0;72500.0;Automatic;Bensin;;1;Mobil Murah
https://www.olx.co.id/item/daihatsu-sigra-r-deluxe-at-2024-km-8ribu-like-new-iid-943672270;Daihatsu Sigra (2024);145000000;Medan Satria, Bekasi Kota;Daihatsu;Sigra;1.2 New R Deluxe Bensin-AT;2024.0;7500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-mercy-mercedes-benz-glc-200-glc200-amg-line-2018-iid-943593669;Mercedes-Benz Glc200 (2018);490000000;Bogor Barat - Kota, Bogor Kota;Mercedes-Benz;Glc200;2.0 AMG Line Bensin-AT;2018.0;17500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-rush-g-matic-2022-angsuran-cuma-51-jt-saja-iid-943672166;Toyota Rush (2022);185000000;Bekasi Barat, Bekasi Kota;Toyota;Rush;1.5 G Bensin-AT;2022.0;90000.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/nissan-grand-livina-matic-2014-bogor-iid-943593498;Nissan Grand Livina (2014);98000000;Tanah Sereal, Bogor Kota;Nissan;Grand;1.5 SV Bensin-AT;2014.0;177500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/low-odo-mercedes-e300-sportstyle-2019-benz-2020-amg-e-300-e250-e200-iid-943671844;Mercedes-Benz E300 (2019);499000000;Bekasi Barat, Bekasi Kota;Mercedes-Benz;E300;2.0 AMG Line Bensin-AT;2019.0;22500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-avanza-2023-bensin-iid-943592788;Toyota Avanza (2023);237000000;Bogor Tengah - Kota, Bogor Kota;Toyota;Avanza;1.5 New Veloz Q Bensin-AT;2023.0;50000.0;Automatic;Bensin;--;0;Mobil Menengah
https://www.olx.co.id/item/km-10-ribumazda-cx30-gt-improvement-audio-bose-2024-grey-iid-943527165;Mazda Cx-30 (2024);410000000;Pademangan, Jakarta Utara;Mazda;Cx-30;2.0 GT Bensin-AT;2024.0;7500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/termurah-toyota-raize-g-12-at-matic-2023-biru-iid-943669802;Toyota Raize (2023);177500000;Bekasi Barat, Bekasi Kota;Toyota;Raize;1.2 G Bensin-AT;2023.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-25rban-chery-omoda-5-rz-luxury-at-matic-2023-2024-putih-iid-943691366;Chery Omoda 5 (2023);235000000;Medan Satria, Bekasi Kota;Chery;Omoda;1.5 Luxury Bensin-AT;2023.0;27500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-pajero-sport-2023-diesel-iid-943578373;Mitsubishi Pajero Sport (2023);495000000;Bogor Tengah - Kota, Bogor Kota;Mitsubishi;Pajero;2.5 Dakar Ultimate Solar-AT;2023.0;10000.0;Automatic;Diesel;;0;Mobil Menengah
https://www.olx.co.id/item/dp-ringan-toyota-avanza-15-g-tss-bensin-at-2021-c6hnt-iid-942623877;Toyota Avanza (2021);193000000;Kebayoran Baru, Jakarta Selatan;Toyota;Avanza;1.5 G TSS Bensin-AT;2021.0;82500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-suzuki-baleno-14-bensin-at-2020-hitam-iid-943671174;Suzuki Baleno (2020);167000000;Bekasi Barat, Bekasi Kota;Suzuki;Baleno;1.4 Bensin-AT;2020.0;102500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/km-low-nego-suzuki-ertiga-2022-hfz-iid-943049637;Suzuki Ertiga (2022);220000000;Duren Sawit, Jakarta Timur;Suzuki;Ertiga;1.5 Hybrid SS Bensin-AT;2022.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-toyota-camry-25-v-bensin-at-2019-hitam-iid-943576575;Toyota Camry (2019);277000000;Bekasi Barat, Bekasi Kota;Toyota;Camry;2.5 V Bensin-AT;2019.0;52500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-30000-toyota-yaris-trd-at-2017-merah-istimewa-tt-2016-matic-iid-943556484;Toyota Yaris (2017);160000000;Pademangan, Jakarta Utara;Toyota;Yaris;1.5 TRD Sportivo Bensin-AT;2017.0;27500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/daihatsu-ayla-2021-bensin-iid-943562735;Daihatsu Ayla (2021);110000000;Tanah Sereal, Bogor Kota;Daihatsu;Ayla;1.2 X Bensin-MT;2021.0;40000.0;Manual;Bensin;--;0;Mobil Menengah
https://www.olx.co.id/item/facelift-mazda-cx9-2022-skyactiv-2021-bergaransi-2020-cx8-low-odo-iid-942817510;Mazda Cx-9 (2022);425000000;Bekasi Barat, Bekasi Kota;Mazda;Cx-9;2.5 SKYACTIV-G Bensin-AT;2022.0;37500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/daihatsu-sigra-2017-bensin-iid-943668631;Daihatsu Sigra (2017);87600000;Bekasi Jaya, Bekasi Kab.;Daihatsu;Sigra;1.2 X Deluxe Bensin-MT;2017.0;70000.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/low-dp-honda-br-v-15-prestige-bensin-at-2022-rkf-iid-940223567;Honda Br-V (2022);224000000;Kebayoran Baru, Jakarta Selatan;Honda;Br-V;1.5 Prestige Bensin-AT;2022.0;47500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
